Review_Text,Review_Text_Processed,Actual_Label,Predicted_Label,prob_Negative,prob_Neutral,prob_Positive
"kurir entaraja super lelet, barang telat jadi kondisi udah kurang enak",kurir entaraja super lelet telat kondisi udah,Positive,Negative,0.7932935594771328,0.056617720854610996,0.15008871966825624
except for pelayanan and the starters to some extent nothing was good at this tempat we tried the buffet and after starters nothing was sepadan eating and i successfully wasted rs.649 .i hope they improve it when i visit the next time.,except for layan and the starters to some extent nothing was good at this we tried the buffet and after starters nothing was padan eating and successfully wasted rs hope they improve it when visit the next time,Negative,Positive,0.24181122833140892,0.28079973800112934,0.47738903366746177
"Driver suka ga ada yang dateng, seringnya kalau orderan dalam jumlah banyak driver ganti sampe beberapa kali, kalau udah 5 kali ganti driver, orderan otomatis ke cancel, pesanan udah jadi, dan customer udah nunggu lama, beda banget sama aplikasi orange dan hijau sebelah yang driver udah pasti dateng.... lalu rating menurun, kadang suka aneh resto yg rasanya enak ratingnya jelek, resto yg ga enak malah rating bagus padahal komenan banyak jelek... lama"" bisa kalah saing nih gojek....",driver suka tidak dateng order driver ganti sampe udah ganti driver order otomatis cancel pesan udah customer udah nunggu beda banget aplikasi orange hijau belah driver udah dateng rating turun kadang suka aneh resto ratingnya jelek resto tidak rating bagus komenan jelek kalah saing gojek,Neutral,Negative,0.6051249017786892,0.3947594412464756,0.00011565697483535436
"Pelayan jutek/judes , pantesan sepi",layan jutek judes pantesan sepi,Neutral,Negative,0.6411196190882291,0.33158124274991074,0.027299138161860213
lumayan agak dek dek an butuh kesadaran,lumayan dek dek an butuh sadar,Negative,Neutral,0.16708876035593784,0.7299551602351276,0.10295607940893456
"Tambah fitur klaim kompensasi seperti aplikasi sebelah min. pesanan dibatalkan terus ketika hujan, padahal sudah dapat driver.",fitur klaim kompensasi aplikasi belah min pesan batal hujan driver,Negative,Neutral,0.4280801969891993,0.5693031910120894,0.0026166119987113246
"udang keju & mie nya enak. Tapi kecewa, tadi pesan 1 porsi udang keju, salah satu gorengan nya ga ada keju nya:) padahal sudah sering beli disini. Semoga next time lebih teliti untuk ketepatan pesanan nya🙏🏻",udang keju mie kecewa porsi udang keju salah goreng tidak keju moga next time teliti tepat pesan,Neutral,Positive,0.10880603589860821,0.3365689518724801,0.5546250122289117
too spicy,too spicy,Neutral,Positive,0.18963206568046112,0.35927558206818455,0.4510923522513543
egg salad and cappuccino were good! chilli garlic cheese toast could have more of cheese and spice added to it! brownie shake required a lot of improvements! not that great tempat!,egg salad and cappuccino were good chilli garlic cheese toast could have more of cheese and spice added to it brownie shake required lot of improvements not that great,Negative,Positive,0.09266508907995448,0.254900680884007,0.6524342300360384
Sangat membantu kami pedagang kecil tapi sayangnya driver² bisa kasih nilai ke resto dan kebanyakan driver nya ga fair ..... Mending dihapus aja sistem penilaian dari driver,bantu dagang sayang driver kasih nilai resto banyak driver tidak fair mending hapus sistem nilai driver,Neutral,Negative,0.523134594907854,0.4667397066002076,0.010125698491938366
belum dicoba & ternyata kecil ya,belum coba,Neutral,Positive,0.042517741201250805,0.36258499340358463,0.5948972653951644
kenapa tidak ada menu go kasir,tidak menu go kasir,Neutral,Negative,0.791045019368619,0.20056786493456114,0.008387115696819807
"Aplikasinya suka logout sndiri😭 pas login gak bisa, kirim otp ke wa dengan klik lupa sandi juga gak bisa, pakai log in melalui email juga gak ada notifikasi email nya, please ini tuh udh yg ksekian kalinya, jadix suka gak tau ada orderan, gak bisa juga klola menu jika ada yg kosong, kadang² bisa tiba² masuk sndiri ke aplnya,😭 tolong di perbaiki demi kenyamanan mitra🙏🏻🙏🏻🙏🏻",aplikasi suka logout sndiri pas login tidak otp wa klik lupa sandi tidak pakai log in email tidak notifikasi email please tuh ksekian kali jadix suka tidak tau order tidak klola menu kosong kadang sndiri aplnya tolong baik nyaman mitra,Negative,Neutral,0.07650343382372825,0.9230478070819831,0.0004487590942887512
"Saldo tidak bisa di cairkan, tolong dibantu terimakasih.",saldo tidak cair tolong bantu terimakasih,Negative,Neutral,0.28634105563845325,0.7059278779688195,0.0077310663927272075
Mohon ditambah fitur foto dulu makanan sebelum diantar driver... Karena sering menemui keluhan makanan kurang setelah sampai customer dan yg disalahkan penjual padahal penjual sudah memastikan pesanan sesuia,tambah fitur makan antar driver temu keluh makan customer salah jual jual pesan sesuia,Neutral,Negative,0.5651067742227823,0.36605522920629563,0.06883799657092204
untuk keseluruhan semua bagus . cuma mau ngasih saran saja tolong usahakan kepada kurir makanan jgn di atur ke orderan doble . karna mengganggu . kadang juga lama sampai makanan sampai sudah dalam ke adaan dingin banget . itu yg bikin kita para pelanggan kecewa,bagus ngasih saran tolong usaha kurir makan jgn atur order doble ganggu kadang makan ada dingin banget bikin langgan kecewa,Positive,Neutral,0.14158278304576108,0.8361363493625101,0.02228086759172865
Meskipun namanya sudah berbeda tapi kualitas makanannya tetap sama 🔥🔥🔥,nama beda kualitas makan,Positive,Negative,0.5023770046438063,0.27580531305720296,0.22181768229899065
boz kenapa mutasi saldo masuk kerekening di hp saya ga ada.mohon di revisi lagi.,boz mutasi saldo rekening hp tidak revisi,Neutral,Negative,0.6060518084064427,0.3709287293562164,0.023019462237340946
"Mohon diadakan grafik pengunjung yg melihat toko jadi kita tau berapa pengunjung meliat toko kita 6 hari apk.gobiz aktif gk ada pembeli saya jual kripik singkong ,makanan juga jadi sedih dan rugi",ada grafik unjung toko tau unjung liat toko apk gobiz aktif tidak beli jual kripik singkong makan sedih rugi,Neutral,Negative,0.6647002728272884,0.3201109500916708,0.015188777081040704
Di meja makan ku kok banyak lalat ya..walau setelah itu mbak nya antar lilin buat usir lalat,meja makan ku lalat mbak lilin usir lalat,Neutral,Positive,0.38012796596331827,0.21886588172812887,0.4010061523085529
"Minuss Di Pengiriman Di Apk 1 Jam Pengiriman Tpi Tidak Datang,Di Apk Nyah Sudah Selai Barang Tidak Ada",minuss kirim apk kirim tidak apk nyah selai tidak,Neutral,Negative,0.9178020289590394,0.07939322458221781,0.0028047464587429606
"Kenapa qr ku aja yang ga bisa dipulihkan,padahal merchant orang2 dibuat trx convert koin shopee yang mana termasuk ilegal dan mencurigakan. Sistem pilih kasih ini sapi",qr ku tidak pulih merchant orang2 trx convert koin shopee ilegal curiga sistem pilih kasih sapi,Negative,Neutral,0.23819239015648672,0.736703420528435,0.02510418931507825
"Kenapa ya aplikasinya sering keluar sendiri ? Misalkan kita tekan pesan tiba"" kembali ke main menu",aplikasi tekan main menu,Neutral,Negative,0.4923264432492237,0.4765245607820192,0.031148995968757084
"UI is ok, and overall is ok. Maybe consider to add chat feature to resto for request something and note, because i cant use the chat feature to request something from resto if they didn't chat me fisrt",ui is ok and overall is ok maybe consider to add chat feature to resto for request something and note because cant use the chat feature to request something from resto if they didn chat me fisrt,Neutral,Negative,0.5592750771125422,0.4326735289585714,0.008051393928886413
Dikirimnya aga lama tapi seller responsif. Barangnya panjang tapi aga kurang lebar. Jadi kalo geser keatas suka keluar2 tapi kualitas oke lah dengan harga yang sangat terjangkau.,kirim aga seller responsif barang aga lebar kalo geser atas suka keluar2 kualitas oke harga jangkau,Negative,Positive,0.13440597291191625,0.0322768698445609,0.8333171572435228
"nggak recomended saya sdh tes wtnya katany jarak 1km, ini 100 meter saja sdh gangguan",tidak recomended tes wtnya katany jarak 1km meter ganggu,Negative,Neutral,0.29997268706672564,0.6118200361924232,0.08820727674085127
porsinya makin berkurang,porsi kurang,Neutral,Positive,0.2947280788984824,0.14871001598864034,0.5565619051128773
"Krn sering diupdate,skrg aplikasix mlh ssah dibuka krn memo penuh, bbrpa hari sy tdk bisa mngaktifkan aplikasi terkendala memori hp penuh, tdk ada tindakan dri admin utk mngunjungi , jadi ya mnunggu apa yg akan terjadi bila pendPatan tdk bisa diambil dan tdk bisa cek brpa saldo...ini yg kedua kalix sy khilangan saldo, walaupun sdikit tapi adlh yg bisa tambah modal",diupdate skrg aplikasix mlh ssah buka memo penuh bbrpa sy tidak mngaktifkan aplikasi kendala memori hp penuh tidak tindak dri admin mngunjungi mnunggu pendpatan tidak ambil tidak cek brpa saldo kalix sy khilangan saldo sdikit adlh modal,Negative,Neutral,0.3619308097322009,0.6360941001725597,0.001975090095239255
"Berasa makan kuah sisa yang dikasih air lagi, masak pesen beef curry kuahnya banyak banget dan encer gk gurih. Beda banget sama marugame di tempat lain",asa makan kuah sisa kasih air masak sen beef curry kuah banget encer tidak gurih beda banget marugame,Negative,Positive,0.3309171176128639,0.21631060126383603,0.4527722811233001
Harga lebih murah dari toko sebelah.. Biar ada Promo tetap masih mahal.. Promonya nanggung bgt,harga murah toko belah biar promo mahal promonya nanggung banget,Neutral,Positive,0.2344640811845296,0.34493076623441565,0.4206051525810548
"tolong seperti dulu kita bisa mngetahui nomor pelanggan, jdi klo ada kesalahan dri kita bisa lgsung hub pelanggan nya",tolong mngetahui nomor langgan jdi klo salah dri lgsung hub langgan,Negative,Neutral,0.14156799094823458,0.7848466744007997,0.07358533465096567
"Ternyata parah jg shope,mau ganti Nama Resto jg susah caranya,mau matiin menu yg ngga ada ribed jg,,,Udh 2 minggu blm ada pelanggan yg mau beli jg..",parah shope ganti nama resto susah matiin menu tidak ribed belum langgan,Neutral,Negative,0.9079257860328103,0.09073625244518731,0.0013379615220024943
"Resto di nonaktifkan, dan fitur bantuan ketika upload foto macet terus apps nya setelah update, laporan via email suruh via bantuan tp gabisa upload foto karna macet dan keluar terus apps nya ketika input foto 😴",resto nonaktif fitur bantu upload macet apps update lapor via email suruh via bantu gabisa upload macet apps input,Negative,Neutral,0.4416389333048494,0.5520113455536435,0.006349721141507091
saya beli dari pagi pagi sekali dikirim nya malam hari luar biasa patut dapat bintang 1,pagi pagi malam patut bintang,Negative,Positive,0.09373616167836897,0.3815929003722069,0.5246709379494242
seenaknya balikin dana tanpa ada persetujuan....makanan itupun blm tentu tau g dimakan apa abis....detik ini sy out JD mitra grabfood....gak Sudi saya,balikin dana tuju makan itu belum tau makan abis detik sy out mitra grabfood tidak sudi,Negative,Neutral,0.29576156133214077,0.6658666302828588,0.0383718083850005
"PENCAIRAN DANA GA SEGERA DI PROSES DAN GA ON TIME SEPERTI SEBELUMNYA!!! MALAH DIRANGKAP DENGAN HARI BERIKUTNYA JADI PENCAIRAN DANANYA MOLORR BGTT..JADI TOLONG DIPERBAIKI SISTEM PENCAIRAN DANA NYA, RESTO JUGA BUTUH DANA UNTUK MUTAR BELANJA YAA!!",cair dana tidak proses tidak on time rangkap cair dana molorr banget tolong baik sistem cair dana resto butuh dana mutar belanja yaa,Negative,Neutral,0.353979038107126,0.6445754279854805,0.0014455339073934559
"Aplikasi paling aneh, bisa pilih makanan menu pesannya malah hilang. hadehh",aplikasi aneh pilih makan menu pesan hilang hadehh,Negative,Neutral,0.1586448095013695,0.831633438033333,0.009721752465297535
@FOODFESS2 Kopi tani fore yang butter apa gtu enak tuh,foodfess2 kopi tani fore butter gtu tuh,Positive,Neutral,0.010341691092967361,0.9486005866686799,0.041057722238352724
"saran, buat gojek cantumkan alasan dong kenapa orderan saya di cancel kalo gofood dan siapa yang nge cancel.... kan saya udah lama nunggu yak, ternyata malah di cancel 😞",saran gojek cantum alas order cancel kalo gofood nge cancel udah nunggu yak cancel,Positive,Neutral,0.3176323016273593,0.6789962403248125,0.0033714580478281446
order.nya sulit sering ga ada pembeli,sulit tidak beli,Neutral,Negative,0.6063171415011178,0.3591491010059498,0.03453375749293231
"kesel ama durasi pengirimannya doang, overall barangnya bagus kok",kesel ama durasi kirim doang overall barang bagus,Neutral,Negative,0.532740514377374,0.04656788580177313,0.4206915998208529
Aplikasi ruwet daftar outlet😁 gak kaya tetangga tuh ijo ijo gampang via apk nya........🤣🤣🤣,aplikasi ruwet daftar outlet tidak kaya tetangga tuh ijo ijo gampang via apk,Negative,Neutral,0.33091994009837794,0.665472668421754,0.0036073914798679793
yg dateng gambarnya ga sesuai,dateng gambar tidak sesuai,Neutral,Negative,0.8639043226283274,0.12934756118316368,0.006748116188509012
Sulit login tiba tiba nomor saya tidak terdaftar padahal sudah beberapa kali terima order dan pembayaran,sulit login nomor tidak daftar bayar,Negative,Neutral,0.14563464889278233,0.8515936515867654,0.0027716995204523035
"Pertama kali coba dan kaget dengan waiting listnya.. namun ternyata memang it’s worth to wait!!! Service okay, makanan jangan ditanya lagi.. birthday treatnya pun jempol",coba kaget waiting listnya it worth to wait service okay makan jangan birthday treatnya jempol,Neutral,Positive,0.0217009272489353,0.14133505281156927,0.8369640199394954
"Pelayannnya dine in kurang bgt, sekarang sambelnya gabisa ambil sendiri. Langsung disediakan pakai plastik kalau nambah pun gabisa stock menipis :(",pelayannnya dine in banget sambelnya gabisa ambil sedia pakai plastik nambah gabisa stock tip,Positive,Neutral,0.26816598013939347,0.6888829985582529,0.04295102130235356
"Sudah yg ketiga nie , dua warna hitam+hijau, semoga awet, salam sukses selalu",tiga nie warna hitam hijau moga awet sukses,Positive,Negative,0.5129500478781858,0.00988009228030099,0.4771698598415133
