Review_Text,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
sama sekali gk bisa dpake asli nyesel,unknown,1,Tokopedia,Negative,Bentuk,No,Elektronik,No
produk yg dikirim awal tidak dapat berfungsi dengan semestinya meskipun sdh dikirimkan lg produk lainnya selain itu seller sangat tidak layak menjadi official store pengiriman barang tidak sesuai dengan jadwal yang dijanjikan di deskripsi sistem tokped selain itu sangat slow response seller ini not recommended,unknown,1,Tokopedia,Negative,Bentuk,Yes,Elektronik,Yes
respon cellernya setengah mati nungguinnnn pengiriman nunggu berhari hari padahal pake pengiriman instan dah bayar ongkir mahal celler sama pembeli tinggla di jakarta utara g arekomen buat pembeli lagi cari yang lain dari pada emosi nungguin,unknown,1,Tokopedia,Negative,Harga,Yes,Elektronik,No
parah prosesnya lama banget semoga ini bisa jadi pelajaram buat team logitech,unknown,1,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
harga sih promo sy pake gojek instant lebih mahal ongkirnya drpd barangnya krn mau dipake cepet pas nyampe eh ternyata udah patah sebelah standnya kecewa sih karna kalo jual promo ada cacat ya di catet gitu biar customer ga beli barang promo kalo tau ada cacatnya seller si oke buat tuker barang tp udh ga efektif aja sy mau pake cepet jg jd ga bisa di retur jg ongkir lebih mahal lagi dari kualitas barangnya mengecewakan deh pokonya kapok beli disini,unknown,1,Tokopedia,Negative,Harga,Yes,Elektronik,Yes
hati2 ternyata di foto display adalah varian yg ada bonus harga berbeda,unknown,1,Tokopedia,Negative,Harga,Yes,Elektronik,No
estimasi proses pesanan hari bung ini online platform kalo ga siap cepet menuhin customer secara online jualan offline aja customer beli online buat dipake segera dan kalau ada delay proses apalah itu ditulis di deskripsi produk ini customer nanya dulu baru diinfo proses pemesanan hari itu juga ga ada efeknya ke kemasan cuma dibungkus bubble wrap tipissss ga kebayang kalo customer ada yg apes barangnya dilempar2 jadi ancur isinya dan jangan pernah janjiin ke customer barang akan dipickup antar saat weekend karena kalian aja libur sabtu minggu,unknown,1,Tokopedia,Negative,Bentuk,No,Elektronik,No
pesan tanggal maret jam pakai pengiriman instant sampai nya tanggal maret padahal sudah bayar mahal dikirimnya keesokan harinya bukan salah pengantarnya driver go send nya sudah mengantarkan paket dengan baik tapi durasi proses dari toko sangat lama padahal butuhnya tanggal maret makanya saya pilih pengiriman instant saya juga sudah tanya pihak toko jika paket bisa dikirim hari itu juga atau tidak jawabannya bisa tapi kenyataannya paket saya tidak dikirim pada hari itu juga kalau tidak bisa dikirim hari itu juga ya bilang saya juga sudah ajukan cancel pesanan juga tidak ada respon dari penjual pelayanan sangat sangat buruk tidak recommended semoga lebih baik lagi kedepannya,unknown,1,Tokopedia,Negative,Harga,Yes,Elektronik,No
barang ternyata palsu,unknown,1,Tokopedia,Negative,Bentuk,Yes,Elektronik,No
ga jelas info bohong yang bikin pengalaman tidak menyenangkan kalo mau beli produk dbe cari toko laen yang ini tipu tipu headphone dateng dengan keadaan bikin kuping sakit,unknown,1,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
rgb mati dari awal datang penjual gak respon barang gak lulus qc sepertinya yg dijual hati hati kalau beli,unknown,1,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
hati2 belanja disini dapet unit cacat dblg suruh ajukan komplain nti mau dituker trnyta tokonya sndiri yg blg gabs dituker official store abal2 ini mah ga jelas solusinya gmn,unknown,1,Tokopedia,Negative,Lainnya,Yes,Elektronik,No
pelayanan toko sangat buruk saya order laptop disini dan setelah barangnya sampai laptop nya ga mau nyala habis itu saya berusaha minta solusi dari seller awalnya seller masih mau respon seadanya tidak menawarkan solusi dan sangat lamban lalu karena mikir respondnya lama banget terpaksa saya ajukan komplain tapi setelah di komplain seller ga pernah jawab diskusi ataupun respon kendalanya saya dicuekin selama hari sampai jangka waktu habis dan dana di refund kalau ada yg baca ulasan saya saya anjurkan utk order di toko lain jangan tergoda sama tittle official store nyata nya pelayanan toko ga lebih baik dari merchant biasa harga juga ga lebih murah,unknown,1,Tokopedia,Negative,Harga,Yes,Elektronik,Yes
pengiriman laptop dr toko tidak dicek dahulu laptop yg dikasih ke pembeli layar pecah kerdus rusak padahal packingan tidak ada yg rusak menghabiskan waktu saja buat klaim ke tokpedia berminggu minggu baru berhasil klaim ke pihak asuransi ternyata toko yg sudah verified tidak menjamin pelayanan toko ini buruk respon cepat saat awal beli aja saat dikomplen sangat lama mengulur2 waktu tidak mau tanggung jawab padahal jelas komplainan langsung dihari berikutny setelah paket dibuka yg seharusny bisa langsung tuker unit langsung dr toko trus apa gunany ditulis di deskripsi garansi toko hari cukup terakhir beli disini thanks,unknown,1,Tokopedia,Negative,Bentuk,Yes,Elektronik,Yes
jangan mau beli di sini cek review penjualan nya banyak yg rusak di kirim saya korban juga cek foto barang yang saya order supaya yang lain tidak jadi korban kacau toko ini menjual barang rusak,unknown,1,Tokopedia,Negative,Bentuk,Yes,Elektronik,No
biarkan gambar bercerita pesan bh yg rusak bh jgn percaya balasan pembelaan apapun dari seller tidak amanah alasan rusak expedisi padahal bisa dilihat sebagian letak cacat bukan dari expedisi dan sebagian yg lain kalaupun dari expedisi ceroboh itu karena packingan tanpa kardus per satuannya dan bubble juga tipis sekali lewat seadanya tanpa tempelan fragile padahal sudah pesan bubble dan kardus tambahan seller berusaha dilimpahkan biar diganti asuransi untung sudah diviseo unboxing dan ditolak jg dr expedisi saya tidak pernah cerita panjang lebar di ulasan tapi berhubung demi kenyamanan buyer lain utk jadi pertimbangan bacalah ini waspadalah waspadalah tidak ada itikad baik berusaha lepas tangan bahaya bisa rusak tokopedia kalau banyak seller begini sudah dikasih note sewaktu proses dan sudah juga dichat dulu sebelum kirim utk hati hati karena mau utk dijual lagi sudah ajukan resolusi pengambalian dana ke tokopedia tp dialihkan ke asuransi utk akhirnya tetap tokopeda refund dana trims admin,unknown,1,Tokopedia,Negative,Bentuk,Yes,Elektronik,No
seharusnya chat dijadikan makesure barang warna dll jgn kaku kaku bgt jadi roko,unknown,1,Tokopedia,Negative,Bentuk,No,Elektronik,No
meja laptopnya begitu dibuka kardusnya sudah pecah diujungnya dan ada retak juga dibagian bawah trus mejanya juga hijau kusam seperti barang bekas pakai seller dikomplain menolak penukaran barang dengan alasan buktinya kurang malah diarahkan utk menggunakan asuransi dr tokopedia dgn proses yg ribet harus ada bukti pemusnahan barang jg pas sy lihat lagi ulasan2 ternyata banyak juga yg dapet mejanya pecah dan rusak dan mereka semua pada kecewa saran kalau jualan yg jujur kl memang yg dijual barang bekas atau ex display bilang saja tulis di deskripsi yg jujur tolong tokopedia lebih selektif terhadap toko yg seperti ini packing barang juga terkesan asal2an cuma pakai kardus tipis saja ga pakai bubble wrap sama sekali semoga ga ada lagi customer yg tertipu seperti saya,unknown,1,Tokopedia,Negative,Bentuk,Yes,Elektronik,Yes
tolong di cek sebelum dikirim ya khususnya sd,unknown,1,Tokopedia,Negative,Lainnya,No,Elektronik,No
barang baru datang pertma saya coba di samsung a52 bisa terbaca baru saya pasang di cctv ternyta ga bisa penasran saya coba di samsung m30 juga ga bisa pensran lagi saya coba di oppo a15 ternyta ga bisa juga masih pensran saya coba lagi disamsung a52 ternyta dh ga bisa seumur umur baru ini saya kasih bintang klaim garansi ternyta ribet juga kapok saya belnja di apliksi ini maupun toko ini masih enkn tko seblah komplain kepenjual disurh komplain ke toped komplain toped disurh komplain dulu gimna baiknuy sama penjual hadeh pok kapok saya,unknown,1,Tokopedia,Negative,Bentuk,Yes,Elektronik,Yes
sebelum mempercayakan penyimpanan data kalian mending pikir dulu deh saya baru pakai blm minggu kartu langsung tidak terbaca lagi mana ada data yg tidak bsa di selamatkan dan proses garansinya aja pake estimasi sebulan yap sebulan mending beli yg pasti aja merk baru blum tentu terjamin kualitasnya be carefull and keep healthy thx,unknown,1,Tokopedia,Negative,Bentuk,No,Elektronik,No
sangat kecewa sekali produk kakinya goyang tidak rata oglek2 hati2 jika membeli warna putih karena tidak sesuai difoto produk barang yg sampai warna coklat tapi penjual ngotot meja yg diterima saya itu warna putih sesuai foto dan tidak mau menerima komplain saya lihat review beberapa pembeli lainnya juga mengalami hal yg sama seperti saya dikirimkan warna berbeda dari yang dipesan walaupun saya sudah bertanya dulu di msg memastikan sebelum membeli dan menulis pesan sewaktu order percuma saja,unknown,1,Tokopedia,Negative,Bentuk,Yes,Elektronik,No
baru pake hari udh berulah susah hidup kadang hang frezee blank saat lagi on komputer minta di ganti gk di respon trs buat apa embel2 garansi lifetime not recommended,unknown,1,Tokopedia,Negative,Lainnya,No,Elektronik,Yes
ramnya gabisa di pakai walau udh minta tuker 2x giliran dimintain refund susah banget jangan mau beli disini pokoknya ga recommend banget hati hatii sama ram palsu,unknown,1,Tokopedia,Negative,Bentuk,Yes,Elektronik,No
suara kecil sebelah ini produk bermasalah kaulitas kontrolnya gak rekomen,unknown,1,Tokopedia,Negative,Bentuk,No,Elektronik,No
laptop rusak pass di aktifkan fan error setelah di perbaiki ternyata keyboardnya rusak setelah ganti keyboardnya ternyata adaptornya rusak jangan belanja disini,unknown,1,Tokopedia,Negative,Bentuk,Yes,Elektronik,Yes
barang sesuai bagus dan cepat sampai,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang sudah sampai barang bagus sesuai dengan deskripsi produk,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
ukuran karet sesuai mantul dan waktu pengiriman lebih cepat dari jadwalnya mantap dah is the best,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
pengiriman cepat barang kondisi bagus makasih ya,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang sesuai pesanan kondisi berfungsi dengan baik seller responsif proses kirim cepat recommended,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barangnya bagus kualitas product bagus harga terjangkau recomended,unknown,5,Tokopedia,Positive,Harga,No,Hobi & Hiburan,No
brg sampai packing oke cocok bt kado ada bonus dompet koin,unknown,5,Tokopedia,Positive,Lainnya,No,Hobi & Hiburan,No
bisa melempar jauh sesuai dengan deskripsi produk selalu ready stock packing rapi,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang bagus sesuai harapan pouchnya mantap cukup bagus service seller ok buanget terima kasih barang sesuai iklan,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
pengiriman cepat barang bagus packing rapi terimakasih,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
kualitas product bagus material bagus harga terjangkau recomended,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
kualitas product bagus material bagus recomended harga terjangkau,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
baru juga dipesan langsung di proses penjual ramah beyblade berputar kencang seperti dan juga harga lebih murah dari toko laen,unknown,5,Tokopedia,Positive,Harga,No,Hobi & Hiburan,No
kartu nya lengkap harga kompetitif seru bgt game nya,unknown,5,Tokopedia,Positive,Harga,No,Hobi & Hiburan,No
kartu nya lengkap seru bgt game nya harga kompetitif,unknown,5,Tokopedia,Positive,Harga,No,Hobi & Hiburan,No
terima kasih pesanan sesuai,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
kartu nya lengkap packing baik model terbaru ready stock,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang sesuai deskripsi pengiriman cepat recommended seller,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang sangat berkualitas sebanding dg harga kelengkapan banyak sudah dapat tas panduan yg jelas dan buku moderator tebal box kartu juga tebal mantappl,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
mantap gan barang mendarat dengan mulus kartu oke pemerannya lengkap juga ada buku panduan ama buku catetan buat moderator makasih gan,unknown,5,Tokopedia,Positive,Rasa,No,Hobi & Hiburan,No
enak kartunya sesuai ekspektasi plastik beneran licin dan kerasa bakal awet,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang berfungsi dengan baik packaging aman packaging aman barangnya original,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
bagus dan tahan lama banget,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
paket sdh diterima dgn baik sesuai pesanan respon dan proses nya cepat packing nya juga rapi dan safety thanks gan,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barangnya original packaging aman,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
bagus bangettt dapet promo jadi cuman bayar rp mantap,unknown,5,Tokopedia,Positive,Harga,No,Hobi & Hiburan,No
barang bagus gak mudah robek bahan plastik,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
keren sdh tiba kartu remi nya packaging aman,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
packaging aman barang berfungsi dengan baik,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang berfungsi dengan baik packaging aman,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
kualitas barang bagus harga murah,unknown,5,Tokopedia,Positive,Harga,No,Hobi & Hiburan,No
pengiriman cepat dan packing aman dapat harga flashsale,unknown,5,Tokopedia,Positive,Harga,No,Hobi & Hiburan,No
saya beli allhamdulillah barang sampai tujuan dan sangat memuaskan,unknown,5,Tokopedia,Positive,Lainnya,No,Hobi & Hiburan,No
sangat amazing cool a f barang cepat sampee luar biasa,unknown,5,Tokopedia,Positive,Lainnya,No,Hobi & Hiburan,No
pelayanan terbaik dan barang original,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
mantap nih kartu murah bagus kualitas nya gak nyesel,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
bener bener sesuai ekspektasi sih auto belajar triumph,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
packing rapi pengiriman cepat seller responsif produk bagus dan ori recommended lah pokoknya,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
mantap barang bagus pack juga aman banget bener2 recommended seller deh buat nyari playing card yg keren2 begini,unknown,5,Tokopedia,Positive,Rasa,No,Hobi & Hiburan,No
barangnya datang dalam keadaan tidak bagus,unknown,1,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,No
yg bikin kecewa pesen items yg nyampe cuma satu masih saya tunggu kekurangan barangnya uno stacko kayu uno card 2pcs dan werewolf 2pcs kalau tidak tolong refund aja uangnya,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,Yes
sangat kecewa tidak seperti dulu pakcing sangat buruk box kayu hancur beli bh untuk jual lagi gak ada yang bagus retur kena biaya lagi terpaksa kami jual tanpa box kayu,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
kecewa sih potongannya gak rapi ukurannya beda beda ada yg lebih besar lebih kecil wtf dgn harga segitu harusnya kualitas uda bagus gak worth setipis kartu remi bagusnya dikemasan doang kemasannya oke menarik tp yg paling penting kan isinya pak 75k wtf gak ikhlas,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,Yes
kecewa kok brg rusak dikirim di chat lama responnya sampai batas waktu otomatis habis padahal sdh langganan lama ditoko ini,unknown,1,Tokopedia,Negative,Lainnya,Yes,Hobi & Hiburan,Yes
padahal yg diminta dino sama unicorn mlh yg dtg mickey mouse anak saya kecewa loh mba,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,Yes
buset di kasih merk ares di pake di pod kuy hari langsung bau gosong perdana kecewa belanja di toko ini,unknown,1,Tokopedia,Negative,Rasa,Yes,Hobi & Hiburan,Yes
maaf tapi sy aga kecewa ga seperti yg sudah2 bli ko polos gada tulisan kuy movi jadi gayakin asli skali lg mohon maaf tapi ini ulasan jujur saya,unknown,2,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
barangnya ga sesuai sama gambar ukuran nya kecil kecewa pkoknya,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,Yes
barang kecil banget salah saya sih tapi ya gimana namanya kecewa,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,Yes
tidak sesuai harapan barang sangat kecil jadi susah buat dimainin,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
pesen apa dikasih apa kecewa bgt,unknown,1,Tokopedia,Negative,Lainnya,Yes,Hobi & Hiburan,Yes
ini si bukan mobil hotwheels nggak sesuai sama iklan mengecewakan,unknown,2,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
harga segini kurang worth it bahan tidak tebal ada yang lebih murah detail dan bahan lebih baik sorry,unknown,3,Tokopedia,Neutral,Harga,No,Hobi & Hiburan,No
seller kurang respon kecewa,unknown,1,Tokopedia,Negative,Lainnya,Yes,Hobi & Hiburan,No
mengecewakan sih seller kurang friendly,unknown,1,Tokopedia,Negative,Lainnya,Yes,Hobi & Hiburan,No
barang rusak ga berfungsi sama sekali ga bisa di mainin sama sekali parahhh,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
nggak fungsi pisaunya ditusuk semua ke dalam tong tapi kepalanya tetap stay,unknown,1,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
barang kagak sampe beneran kagak sampe gak jelas toko nya apa aplikasinya ini kecewa,unknown,1,Tokopedia,Negative,Rasa,Yes,Hobi & Hiburan,Yes
produknya sekali pakai doang setelah itu rusak kecewa bangettt,unknown,1,Tokopedia,Negative,Lainnya,Yes,Hobi & Hiburan,Yes
